iso_code,continent,location,date,new_deaths_per_million,new_deaths_per_million_uk,new_deaths_per_million_j,total_deaths_per_million,total_deaths_per_million_uk,total_deaths_per_million_j,new_cases_per_million,new_cases_per_million_j,new_cases_per_million_uk,new_cases_j,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,iso_code_uk,continent_uk,location_uk,total_cases_uk,new_cases_uk,new_cases_smoothed_uk,total_deaths_uk,new_deaths_uk,new_deaths_smoothed_uk,total_cases_per_million_uk,new_cases_per_million_uk,new_cases_smoothed_per_million_uk,total_deaths_per_million_uk,new_deaths_per_million_uk,new_deaths_smoothed_per_million_uk,iso_code_j,continent_j,location_j,total_cases_j,new_cases_j,new_cases_smoothed_j,total_deaths_j,new_deaths_j,new_deaths_smoothed_j,total_cases_per_million_j,new_cases_smoothed_per_million_j,total_deaths_per_million_j,new_deaths_per_million_j,new_deaths_smoothed_per_million_j
AUS,Oceania,Australia,2020-10-13,0.194,2.097,0.032,35.055,631.4,12.995,1.047,3.951,252.686,498,27337,27,22.286,904,5,1,1060.058,0.864,35.055,0.194,0.039,GBR,Europe,United Kingdom,635643,17235,14978,43066,143,81.857,9319.306,252.686,219.596,631.4,2.097,1.2,JPN,Asia,Japan,90133,498,518,1638,4,3.857,715.053,4.109,12.995,0.032,0.031
AUS,Oceania,Australia,2020-10-18,0.039,0.982,0.032,35.094,640.608,13.288,0.349,3.411,248.962,430,27399,9,16.286,905,1,1,1062.462,0.632,35.094,0.039,0.039,GBR,Europe,United Kingdom,723155,16981,16961.286,43694,67,117.286,10602.34,248.962,248.673,640.608,0.982,1.72,JPN,Asia,Japan,93085,430,532.571,1675,4,6.429,738.472,4.225,13.288,0.032,0.051
AUS,Oceania,Australia,2020-10-27,0.078,5.381,0.04,35.171,665.81,13.748,0.543,5.125,335.61,646,27553,14,15.714,907,2,0.286,1068.434,0.609,35.171,0.078,0.011,GBR,Europe,United Kingdom,918386,22891,22154.429,45413,367,199.714,13464.666,335.61,324.811,665.81,5.381,2.928,JPN,Asia,Japan,98133,646,607.286,1733,5,7.571,778.519,4.818,13.748,0.04,0.06
AUS,Oceania,Australia,2020-11-29,0.039,3.152,0.127,35.21,854.647,16.866,0.388,16.358,178.647,2062,27902,10,9.714,908,1,0.143,1081.967,0.377,35.21,0.039,0.006,GBR,Europe,United Kingdom,1618541,12185,15057.429,58293,215,460.143,23729.797,178.647,220.76,854.647,3.152,6.746,JPN,Asia,Japan,147388,2062,2065.286,2126,16,19.714,1169.275,16.385,16.866,0.127,0.156
AUS,Oceania,Australia,2020-12-27,0.039,5.087,0.317,35.249,1038.147,25.974,1.125,23.356,474.481,2944,28337,29,19.857,909,1,0.143,1098.835,0.77,35.249,0.039,0.006,GBR,Europe,United Kingdom,2291281,32363,35514.714,70809,347,479.429,33592.991,474.481,520.689,1038.147,5.087,7.029,JPN,Asia,Japan,221322,2944,3169.714,3274,40,51,1755.816,25.146,25.974,0.317,0.405
AUS,Oceania,Australia,2021-04-12,0.039,0.191,0.19,35.287,1864.703,74.835,0.388,16.692,52.311,2104,29429,10,9.143,910,1,0.143,1141.18,0.355,35.287,0.039,0.006,GBR,Europe,United Kingdom,4377392,3568,2293.429,127186,13,34,64177.939,52.311,33.624,1864.703,0.191,0.498,JPN,Asia,Japan,509058,2104,3114.714,9433,24,25.429,4038.515,24.71,74.835,0.19,0.202
AUS,Oceania,Australia,2021-07-10,0.039,0.498,0.087,35.326,1883.748,118.603,3.296,19.5,468.763,2458,31100,85,49.571,911,1,0.143,1205.977,1.922,35.326,0.039,0.006,GBR,Europe,United Kingdom,5095131,31973,30141.857,128485,34,27.429,74700.874,468.763,441.917,1883.748,0.498,0.402,JPN,Asia,Japan,818341,2458,1907.286,14950,11,15.571,6492.153,15.131,118.603,0.087,0.124
AUS,Oceania,Australia,2021-07-12,0.039,0.088,0.024,35.365,1884.217,118.674,3.955,11.94,500.461,1505,31323,102,70.286,912,1,0.286,1214.624,2.725,35.365,0.039,0.011,GBR,Europe,United Kingdom,5160778,34135,32227.571,128517,6,28.571,75663.339,500.461,472.496,1884.217,0.088,0.419,JPN,Asia,Japan,821876,1505,2053.143,14959,3,13.286,6520.197,16.288,118.674,0.024,0.105
AUS,Oceania,Australia,2021-07-16,0.039,0.718,0.079,35.404,1887.31,119.23,5.623,27.235,755.874,3433,31771,145,108,913,1,0.429,1231.997,4.188,35.404,0.039,0.017,GBR,Europe,United Kingdom,5338754,51556,39370.857,128728,49,39.571,78272.686,755.874,577.225,1887.31,0.718,0.58,JPN,Asia,Japan,834303,3433,2631.429,15029,10,12.857,6618.784,20.876,119.23,0.079,0.102
AUS,Oceania,Australia,2021-07-17,0.039,0.601,0.127,35.443,1887.912,119.357,4.964,30.829,794.404,3886,31899,128,114.143,914,1,0.429,1236.96,4.426,35.443,0.039,0.017,GBR,Europe,United Kingdom,5392938,54184,42543.857,128769,41,40.571,79067.09,794.404,623.745,1887.912,0.601,0.595,JPN,Asia,Japan,838189,3886,2835.429,15045,16,13.571,6649.613,22.494,119.357,0.127,0.108
AUS,Oceania,Australia,2021-07-19,0.039,0.279,0.095,35.481,1888.557,119.484,4.033,18.469,582.505,2328,32120,104,113.857,915,1,0.429,1245.53,4.415,35.481,0.039,0.017,GBR,Europe,United Kingdom,5480699,39731,45703,128813,19,42.286,80353.774,582.505,670.062,1888.557,0.279,0.62,JPN,Asia,Japan,843618,2328,3106,15061,12,14.571,6692.683,24.641,119.484,0.095,0.116
AUS,Oceania,Australia,2021-07-22,0.039,1.232,0.048,35.52,1892.266,119.849,6.049,42.832,579.866,5399,32582,156,136.571,916,1,0.571,1263.445,5.296,35.52,0.039,0.022,GBR,Europe,United Kingdom,5610329,39551,46161.571,129066,84,55.286,82254.309,579.866,676.785,1892.266,1.232,0.811,JPN,Asia,Japan,857725,5399,3836.429,15107,6,12.571,6804.598,30.436,119.849,0.048,0.1
AUS,Oceania,Australia,2021-07-24,0.078,1.261,0.063,35.598,1894.465,119.975,6.398,28.512,461.403,3594,32918,165,145.571,918,2,0.571,1276.474,5.645,35.598,0.078,0.022,GBR,Europe,United Kingdom,5677686,31471,40678.286,129216,86,63.857,83241.845,461.403,596.394,1894.465,1.261,0.936,JPN,Asia,Japan,865553,3594,3909.143,15123,8,11.143,6866.7,31.012,119.975,0.063,0.088
AUS,Oceania,Australia,2021-07-26,0.155,0.205,0.095,35.753,1895.081,120.102,7.135,37.358,359.244,4709,33266,184,163.714,922,4,1,1289.969,6.348,35.753,0.155,0.039,GBR,Europe,United Kingdom,5730989,24503,35755.714,129258,14,63.571,84023.332,359.244,524.223,1895.081,0.205,0.932,JPN,Asia,Japan,875301,4709,4526.143,15139,12,11.143,6944.034,35.907,120.102,0.095,0.088
AUS,Oceania,Australia,2021-07-28,0.078,1.862,0.063,35.792,1898.864,120.261,9.811,76.382,374.33,9628,33726,253,185.714,923,2,1.286,1307.807,7.202,35.792,0.078,0.05,GBR,Europe,United Kingdom,5779851,25532,29867.571,129516,127,76.286,84739.709,374.33,437.895,1898.864,1.862,1.118,JPN,Asia,Japan,892599,9628,5753.286,15159,8,8.286,7081.264,45.643,120.261,0.063,0.066
AUS,Oceania,Australia,2021-07-30,0.039,0.997,0.071,35.83,1901.107,120.444,8.57,85.926,429.618,10831,34130,221,196.714,924,1,1.286,1323.473,7.628,35.83,0.039,0.05,GBR,Europe,United Kingdom,5839899,29303,27669.143,129669,68,77,85620.086,429.618,405.664,1901.107,0.997,1.129,JPN,Asia,Japan,914182,10831,7460.429,15182,9,9.571,7252.489,59.186,120.444,0.071,0.076
AUS,Oceania,Australia,2021-08-01,0.039,0.953,0.04,35.869,1903.101,120.555,8.88,81.301,354.772,10248,34612,229,218.571,925,1,1.143,1342.163,8.476,35.869,0.039,0.044,GBR,Europe,United Kingdom,5889930,24198,26206.286,129805,65,80.143,86353.602,354.772,384.216,1903.101,0.953,1.175,JPN,Asia,Japan,936852,10248,9465.714,15196,5,9.857,7432.337,75.094,120.555,0.04,0.078
AUS,Oceania,Australia,2021-08-03,0.078,2.038,0.079,35.947,1905.49,120.721,9.811,96.001,315.524,12101,35089,253,230.857,927,2,0.857,1360.66,8.952,35.947,0.078,0.033,GBR,Europe,United Kingdom,5933213,21521,25556.286,129968,139,82.714,86988.184,315.524,374.687,1905.49,2.038,1.213,JPN,Asia,Japan,957431,12101,10637.143,15217,10,9.429,7595.597,84.388,120.721,0.079,0.075
AUS,Oceania,Australia,2021-08-04,0.194,1.759,0.111,36.141,1907.25,120.832,11.711,113.542,425.073,14312,35391,302,237.857,932,5,1.286,1372.371,9.223,36.141,0.194,0.05,GBR,Europe,United Kingdom,5962206,28993,26050.714,130088,120,81.714,87413.257,425.073,381.935,1907.25,1.759,1.198,JPN,Asia,Japan,971743,14312,11306.286,15231,14,10.286,7709.138,89.696,120.832,0.111,0.082
AUS,Oceania,Australia,2021-08-05,0.039,1.276,0.063,36.179,1908.525,120.896,11.905,121.515,438.283,15317,35698,307,255.571,933,1,1.429,1384.276,9.91,36.179,0.039,0.055,GBR,Europe,United Kingdom,5992100,29894,25929.143,130175,87,82,87851.54,438.283,380.153,1908.525,1.276,1.202,JPN,Asia,Japan,987060,15317,11958.429,15239,8,9.429,7830.653,94.87,120.896,0.063,0.075
AUS,Oceania,Australia,2021-08-06,0.233,1.363,0.159,36.412,1909.889,121.054,13.688,125.402,461.565,15807,36051,353,274.429,939,6,2.143,1397.964,10.642,36.412,0.233,0.083,GBR,Europe,United Kingdom,6023582,31482,26240.429,130268,93,85.571,88313.105,461.565,384.717,1909.889,1.363,1.255,JPN,Asia,Japan,1002867,15807,12669.286,15259,20,11,7956.054,100.509,121.054,0.159,0.087
AUS,Oceania,Australia,2021-08-08,0.039,0.572,0.071,36.412,1911.985,121.237,11.711,115.239,397.92,14526,36630,302,288.286,939,1,2.143,1420.416,11.179,36.412,0.039,0.083,GBR,Europe,United Kingdom,6078991,27141,27008.714,130411,39,86.571,89125.469,397.92,395.981,1911.985,0.572,1.269,JPN,Asia,Japan,1033214,14526,13766,15282,9,12.286,8196.807,109.21,121.237,0.071,0.097
AUS,Oceania,Australia,2021-08-09,0.155,0.542,0.095,36.567,1912.528,121.332,14.735,96.612,365.372,12178,37010,380,310.571,943,4,2.714,1435.152,12.043,36.567,0.155,0.105,GBR,Europe,United Kingdom,6103912,24921,27460,130448,37,88.429,89490.841,365.372,402.597,1912.528,0.542,1.296,JPN,Asia,Japan,1045392,12178,14294.571,15294,12,12.429,8293.418,113.403,121.332,0.095,0.099
AUS,Oceania,Australia,2021-08-10,0.078,2.141,0.151,36.645,1914.668,121.483,14.231,85.148,341.812,10733,37377,367,326.857,945,2,2.714,1449.383,12.675,36.645,0.078,0.105,GBR,Europe,United Kingdom,6127226,23314,27716.143,130594,146,89.429,89832.653,341.812,406.353,1914.668,2.141,1.311,JPN,Asia,Japan,1056125,10733,14099.143,15313,19,13.714,8378.567,111.853,121.483,0.151,0.109
AUS,Oceania,Australia,2021-08-11,0.078,1.525,0.159,36.722,1916.193,121.641,14.425,127.155,429.633,16028,37749,372,336.857,947,2,2.286,1463.808,13.062,36.722,0.078,0.089,GBR,Europe,United Kingdom,6156530,29304,27760.571,130698,104,87.143,90262.286,429.633,407.004,1916.193,1.525,1.278,JPN,Asia,Japan,1072153,16028,14344.286,15333,20,14.571,8505.722,113.798,121.641,0.159,0.116
AUS,Oceania,Australia,2021-08-12,0.078,1.378,0.19,36.8,1917.571,121.832,16.131,151.003,480.155,19034,38165,416,352.429,949,2,2.429,1479.939,13.666,36.8,0.078,0.094,GBR,Europe,United Kingdom,6189280,32750,28168.571,130792,94,88.143,90742.441,480.155,412.986,1917.571,1.378,1.292,JPN,Asia,Japan,1091187,19034,14875.286,15357,24,16.857,8656.724,118.01,121.832,0.19,0.134
AUS,Oceania,Australia,2021-08-13,0.155,1.466,0.198,36.955,1919.037,122.03,19.117,162.601,475.082,20496,38658,493,372.429,953,4,2.143,1499.057,14.442,36.955,0.155,0.083,GBR,Europe,United Kingdom,6221684,32404,28300.286,130892,100,89.143,91217.523,475.082,414.917,1919.037,1.466,1.307,JPN,Asia,Japan,1111683,20496,15545.143,15382,25,17.571,8819.326,123.324,122.03,0.198,0.139
AUS,Oceania,Australia,2021-08-14,0.194,1.378,0.143,37.149,1920.416,122.173,17.023,161.07,428.196,20303,39097,439,395.571,958,5,2.857,1516.08,15.339,37.149,0.194,0.111,GBR,Europe,United Kingdom,6250890,29206,28434.286,130986,94,87.714,91645.719,428.196,416.882,1920.416,1.378,1.286,JPN,Asia,Japan,1131986,20303,16185.429,15400,18,18.143,8980.395,128.404,122.173,0.143,0.144
AUS,Oceania,Australia,2021-08-15,0.31,0.865,0.079,37.459,1921.281,122.252,20.087,141.911,388.112,17888,39615,518,426.429,966,8,3.857,1536.167,16.536,37.459,0.31,0.15,GBR,Europe,United Kingdom,6277362,26472,28338.714,131045,59,90.571,92033.831,388.112,415.48,1921.281,0.865,1.328,JPN,Asia,Japan,1149874,17888,16665.714,15410,10,18.286,9122.307,132.214,122.252,0.079,0.145
AUS,Oceania,Australia,2021-08-16,0.039,0.381,0.214,37.498,1921.662,122.467,18.691,119.055,413.784,15007,40097,482,441,967,1,3.429,1554.857,17.101,37.498,0.039,0.133,GBR,Europe,United Kingdom,6305585,28223,28810.429,131071,26,89,92447.615,413.784,422.396,1921.662,0.381,1.305,JPN,Asia,Japan,1164881,15007,17069.857,15437,27,20.429,9241.362,135.42,122.467,0.214,0.162
AUS,Oceania,Australia,2021-08-17,0.116,2.492,0.373,37.614,1924.154,122.839,26.252,159.499,390.854,20105,40774,677,485.286,970,3,3.571,1581.11,18.818,37.614,0.116,0.138,GBR,Europe,United Kingdom,6332244,26659,29288.286,131241,170,92.429,92838.468,390.854,429.402,1924.154,2.492,1.355,JPN,Asia,Japan,1184986,20105,18408.714,15484,47,24.429,9400.861,146.042,122.839,0.373,0.194
AUS,Oceania,Australia,2021-08-18,0.078,1.627,0.238,37.692,1925.782,123.077,28.967,191.161,494.083,24096,41521,747,538.857,972,2,3.571,1610.076,20.895,37.692,0.078,0.138,GBR,Europe,United Kingdom,6365944,33700,29916.286,131352,111,93.429,93332.552,494.083,438.609,1925.782,1.627,1.37,JPN,Asia,Japan,1209082,24096,19561.286,15514,30,25.857,9592.022,155.186,123.077,0.238,0.205
AUS,Oceania,Australia,2021-08-19,0.155,1.657,0.222,37.847,1927.438,123.299,27.416,201.038,532.628,25341,42228,707,580.429,976,4,3.857,1637.492,22.508,37.847,0.155,0.15,GBR,Europe,United Kingdom,6402273,36329,30427.571,131465,113,96.143,93865.18,532.628,446.106,1927.438,1.657,1.41,JPN,Asia,Japan,1234423,25341,20462.286,15542,28,26.429,9793.06,162.334,123.299,0.222,0.21
AUS,Oceania,Australia,2021-08-20,0.078,1.686,0.286,37.924,1929.124,123.585,34.551,206.203,542.817,25992,43119,891,637.286,978,2,3.571,1672.043,24.712,37.924,0.078,0.138,GBR,Europe,United Kingdom,6439297,37024,31087.571,131580,115,98.286,94407.997,542.817,455.782,1929.124,1.686,1.441,JPN,Asia,Japan,1260415,25992,21247.429,15578,36,28,9999.263,168.562,123.585,0.286,0.222
AUS,Oceania,Australia,2021-08-21,0.116,1.525,0.27,38.041,1930.649,123.855,35.171,203.585,466.711,25662,44026,907,704.143,981,3,3.286,1707.214,27.305,38.041,0.116,0.127,GBR,Europe,United Kingdom,6471130,31833,31462.857,131684,104,99.714,94874.708,466.711,461.284,1930.649,1.525,1.462,JPN,Asia,Japan,1286077,25662,22013,15612,34,30.286,10202.847,174.636,123.855,0.27,0.24
AUS,Oceania,Australia,2021-08-22,0.116,0.718,0.19,38.157,1931.367,124.045,34.667,177.27,469.321,22345,44920,894,757.857,984,3,2.571,1741.881,29.388,38.157,0.116,0.1,GBR,Europe,United Kingdom,6503141,32011,32254.143,131733,49,98.286,95344.028,469.321,472.885,1931.367,0.718,1.441,JPN,Asia,Japan,1308422,22345,22649.714,15636,24,32.286,10380.117,179.687,124.045,0.19,0.256
AUS,Oceania,Australia,2021-08-24,0.078,2.551,0.333,38.235,1934.505,124.632,37.653,171.907,449.616,21669,46725,971,850.143,986,2,2.286,1811.874,32.966,38.235,0.078,0.089,GBR,Europe,United Kingdom,6565528,30667,33326.286,131947,174,100.857,96258.698,449.616,488.604,1934.505,2.551,1.479,JPN,Asia,Japan,1347015,21669,23147,15710,42,32.286,10686.287,183.632,124.632,0.333,0.256
AUS,Oceania,Australia,2021-08-25,0.116,2.199,0.357,38.351,1936.704,124.989,43.237,193.66,521.661,24411,47840,1115,902.714,989,3,2.429,1855.111,35.005,38.351,0.116,0.094,GBR,Europe,United Kingdom,6601109,35581,33595,132097,150,106.429,96780.359,521.661,492.544,1936.704,2.199,1.56,JPN,Asia,Japan,1371426,24411,23192,15755,45,34.429,10879.947,183.989,124.989,0.357,0.273
AUS,Oceania,Australia,2021-08-26,0.078,2.053,0.413,38.428,1938.757,125.402,37.847,198.634,557.156,25038,48816,976,941.143,991,2,2.143,1892.958,36.495,38.428,0.078,0.083,GBR,Europe,United Kingdom,6639111,38002,33834,132237,140,110.286,97337.515,557.156,496.048,1938.757,2.053,1.617,JPN,Asia,Japan,1396464,25038,23148.714,15807,52,37.857,11078.581,183.646,125.402,0.413,0.3
AUS,Oceania,Australia,2021-08-27,0.078,1.466,0.452,38.506,1940.223,125.854,43.392,192.93,553.08,24319,49935,1119,973.714,993,2,2.143,1936.349,37.758,38.506,0.078,0.083,GBR,Europe,United Kingdom,6676835,37724,33934,132337,100,108.143,97890.595,553.08,497.514,1940.223,1.466,1.586,JPN,Asia,Japan,1420783,24319,22909.714,15864,57,40.857,11271.512,181.75,125.854,0.452,0.324
AUS,Oceania,Australia,2021-08-28,0.233,1.965,0.333,38.739,1942.187,126.187,51.225,181.348,471.124,22859,51256,1321,1032.857,999,6,2.571,1987.574,40.052,38.739,0.233,0.1,GBR,Europe,United Kingdom,6708969,32134,33977,132471,134,112.429,98361.719,471.124,498.145,1942.187,1.965,1.648,JPN,Asia,Japan,1443642,22859,22509.286,15906,42,42,11452.859,178.573,126.187,0.333,0.333
AUS,Oceania,Australia,2021-08-29,0.155,0.894,0.389,38.894,1943.082,126.576,52.543,153.406,483.278,19337,52611,1355,1098.714,1003,4,2.714,2040.118,42.605,38.894,0.155,0.105,GBR,Europe,United Kingdom,6741932,32963,34113,132532,61,114.143,98844.997,483.278,500.138,1943.082,0.894,1.673,JPN,Asia,Japan,1462979,19337,22079.571,15955,49,45.571,11606.265,175.164,126.576,0.389,0.362
AUS,Oceania,Australia,2021-08-30,0.116,0.704,0.365,39.01,1943.786,126.941,48.743,108.48,385.062,13674,53868,1257,1159.143,1006,3,3.143,2088.861,44.949,39.01,0.116,0.122,GBR,Europe,United Kingdom,6768196,26264,33333.571,132580,48,115.286,99230.06,385.062,488.711,1943.786,0.704,1.69,JPN,Asia,Japan,1476653,13674,21615.286,16001,46,47.571,11714.746,171.481,126.941,0.365,0.377
AUS,Oceania,Australia,2021-08-31,0.233,0.733,0.508,39.243,1944.519,127.449,47.502,140.57,468.5,17719,55093,1225,1195.429,1012,6,3.714,2136.363,46.356,39.243,0.233,0.144,GBR,Europe,United Kingdom,6800151,31955,33517.571,132630,50,97.571,99698.559,468.5,491.409,1944.519,0.733,1.431,JPN,Asia,Japan,1494372,17719,21051,16065,64,50.714,11855.316,167.004,127.449,0.508,0.402
AUS,Oceania,Australia,2021-09-01,0.271,3.035,0.563,39.514,1947.553,128.012,56.886,158.888,520.899,20028,56560,1467,1245.714,1019,7,4.286,2193.25,48.306,39.514,0.271,0.166,GBR,Europe,United Kingdom,6835680,35529,33510.143,132837,207,105.714,100219.458,520.899,491.3,1947.553,3.035,1.55,JPN,Asia,Japan,1514400,20028,20424.857,16136,71,54.429,12014.204,162.037,128.012,0.563,0.432
AUS,Oceania,Australia,2021-09-02,0.504,2.61,0.516,40.018,1950.163,128.528,63.905,144.513,555.235,18216,58208,1648,1341.714,1032,13,5.857,2257.155,52.028,40.018,0.504,0.227,GBR,Europe,United Kingdom,6873551,37871,33491.429,133015,178,111.143,100774.693,555.235,491.025,1950.163,2.61,1.629,JPN,Asia,Japan,1532616,18216,19450.286,16201,65,56.286,12158.717,154.305,128.528,0.516,0.447
AUS,Oceania,Australia,2021-09-03,0.155,1.774,0.508,40.173,1951.937,129.035,67.511,132.653,617.37,16721,59949,1741,1430.571,1036,4,6.143,2324.666,55.474,40.173,0.155,0.238,GBR,Europe,United Kingdom,6915660,42109,34117.857,133136,121,114.143,101392.063,617.37,500.21,1951.937,1.774,1.673,JPN,Asia,Japan,1549337,16721,18364.857,16265,64,57.286,12291.37,145.694,129.035,0.508,0.454
AUS,Oceania,Australia,2021-09-04,0.116,1.759,0.476,40.29,1953.697,129.511,64.758,127.044,537.92,16014,61619,1670,1480.429,1039,3,5.714,2389.425,57.407,40.29,0.116,0.222,GBR,Europe,United Kingdom,6952350,36690,34768.714,133256,120,112.143,101929.983,537.92,509.752,1953.697,1.759,1.644,JPN,Asia,Japan,1565351,16014,17387,16325,60,59.857,12418.414,137.936,129.511,0.476,0.475
AUS,Oceania,Australia,2021-09-05,0.194,0.997,0.246,40.484,1954.693,129.757,59.562,102.395,535.97,12907,63155,1536,1506.286,1044,5,5.857,2448.987,58.41,40.484,0.194,0.227,GBR,Europe,United Kingdom,6988907,36557,35282.143,133324,68,113.143,102465.954,535.97,517.28,1954.693,0.997,1.659,JPN,Asia,Japan,1578258,12907,16468.429,16356,31,57.286,12520.809,130.649,129.757,0.246,0.454
AUS,Oceania,Australia,2021-09-06,0.31,0.66,0.317,40.794,1955.353,130.075,56.848,65.244,598.765,8224,64621,1466,1536.143,1052,8,6.571,2505.834,59.568,40.794,0.31,0.255,GBR,Europe,United Kingdom,7029747,40840,37364.429,133369,45,112.714,103064.718,598.765,547.808,1955.353,0.66,1.653,JPN,Asia,Japan,1586482,8224,15689.857,16396,40,56.429,12586.053,124.472,130.075,0.317,0.448
AUS,Oceania,Australia,2021-09-07,0.31,3.064,0.492,41.104,1958.417,130.566,65.766,84.149,545.852,10607,66317,1696,1603.429,1060,8,6.857,2571.601,62.177,41.104,0.31,0.266,GBR,Europe,United Kingdom,7066978,37231,38118.143,133578,209,135.429,103610.571,545.852,558.859,1958.417,3.064,1.986,JPN,Asia,Japan,1597089,10607,14673.857,16458,62,56.143,12670.202,116.412,130.566,0.492,0.445
AUS,Oceania,Australia,2021-09-08,0.233,2.815,0.706,41.337,1961.232,131.272,66.891,98.278,564.897,12388,68042,1725,1640.286,1066,6,6.714,2638.492,63.606,41.337,0.233,0.26,GBR,Europe,United Kingdom,7105508,38530,38546.857,133770,192,133.286,104175.468,564.897,565.144,1961.232,2.815,1.954,JPN,Asia,Japan,1609477,12388,13582.429,16547,89,58.714,12768.479,107.754,131.272,0.706,0.466
AUS,Oceania,Australia,2021-09-09,0.388,2.448,0.698,41.724,1963.681,131.971,72.514,82.475,549.957,10396,69912,1870,1672,1076,10,6.286,2711.006,64.836,41.724,0.388,0.244,GBR,Europe,United Kingdom,7143019,37511,38495.429,133937,167,131.714,104725.425,549.957,564.39,1963.681,2.448,1.931,JPN,Asia,Japan,1619873,10396,12465.286,16635,88,62,12850.954,98.891,131.971,0.698,0.492
AUS,Oceania,Australia,2021-09-10,0.31,2.155,0.539,42.035,1965.836,132.51,80.463,70.281,539.152,8859,71987,2075,1719.714,1084,8,6.857,2791.469,66.686,42.035,0.31,0.266,GBR,Europe,United Kingdom,7179793,36774,37733.286,134084,147,135.429,105264.577,539.152,553.216,1965.836,2.155,1.986,JPN,Asia,Japan,1628732,8859,11342.143,16703,68,62.571,12921.235,89.981,132.51,0.539,0.496
AUS,Oceania,Australia,2021-09-11,0.271,2.287,0.444,42.306,1968.123,132.954,62.664,69.829,423.709,8802,73603,1616,1712,1091,7,7.429,2854.133,66.387,42.306,0.271,0.288,GBR,Europe,United Kingdom,7208693,28900,36620.429,134240,156,140.571,105688.286,423.709,536.9,1968.123,2.287,2.061,JPN,Asia,Japan,1637534,8802,10311.857,16759,56,62,12991.064,81.807,132.954,0.444,0.492
AUS,Oceania,Australia,2021-09-12,0.271,0.821,0.325,42.578,1968.944,133.28,66.697,57.223,420.073,7213,75323,1720,1738.286,1098,7,7.714,2920.83,67.406,42.578,0.271,0.299,GBR,Europe,United Kingdom,7237345,28652,35491.143,134296,56,138.857,106108.36,420.073,520.344,1968.944,0.821,2.036,JPN,Asia,Japan,1644747,7213,9498.429,16800,41,63.429,13048.287,75.354,133.28,0.325,0.503
AUS,Oceania,Australia,2021-09-13,0.155,0.894,0.389,42.733,1969.839,133.668,61.191,33.106,444.528,4173,76901,1578,1754.286,1102,4,7.143,2982.021,68.027,42.733,0.155,0.277,GBR,Europe,United Kingdom,7267665,30320,33988.286,134357,61,141.143,106552.888,444.528,498.31,1969.839,0.894,2.069,JPN,Asia,Japan,1648920,4173,8919.714,16849,49,64.714,13081.393,70.763,133.668,0.389,0.513
AUS,Oceania,Australia,2021-09-14,0.543,2.712,0.436,43.276,1972.551,134.105,63.711,49.813,385.253,6279,78544,1643,1746.714,1116,14,8,3045.732,67.733,43.276,0.543,0.31,GBR,Europe,United Kingdom,7293942,26277,32423.429,134542,185,137.714,106938.141,385.253,475.367,1972.551,2.712,2.019,JPN,Asia,Japan,1655199,6279,8301.429,16904,55,63.714,13131.206,65.858,134.105,0.436,0.505
AUS,Oceania,Australia,2021-09-15,0.465,2.947,0.587,43.741,1975.498,134.692,71.971,54.018,438.547,6809,80400,1856,1765.429,1128,12,8.857,3117.703,68.459,43.741,0.465,0.343,GBR,Europe,United Kingdom,7323854,29912,31192.286,134743,201,139,107376.688,438.547,457.317,1975.498,2.947,2.038,JPN,Asia,Japan,1662008,6809,7504.429,16978,74,61.571,13185.224,59.535,134.692,0.587,0.488
AUS,Oceania,Australia,2021-09-16,0.504,2.316,0.5,44.245,1977.814,135.192,69.799,45.148,386.309,5691,82200,1800,1755.429,1141,13,9.286,3187.502,68.071,44.245,0.504,0.36,GBR,Europe,United Kingdom,7350203,26349,29597.714,134901,158,137.714,107762.997,386.309,433.939,1977.814,2.316,2.019,JPN,Asia,Japan,1667699,5691,6832.286,17041,63,58,13230.373,54.203,135.192,0.5,0.46
AUS,Oceania,Australia,2021-09-17,0.271,2.639,0.508,44.516,1980.453,135.699,71.971,40.563,473.91,5113,84056,1856,1724.143,1148,7,9.143,3259.473,66.858,44.516,0.271,0.355,GBR,Europe,United Kingdom,7382527,32324,28962,135081,180,142.429,108236.906,473.91,424.618,1980.453,2.639,2.088,JPN,Asia,Japan,1672812,5113,6297.143,17105,64,57.429,13270.936,49.957,135.699,0.508,0.456
AUS,Oceania,Australia,2021-09-18,0.543,2.404,0.5,45.059,1982.858,136.199,60.958,37.287,432.228,4700,85628,1572,1717.857,1162,14,10.143,3320.431,66.614,45.059,0.543,0.393,GBR,Europe,United Kingdom,7412008,29481,29045,135245,164,143.571,108669.134,432.228,425.835,1982.858,2.404,2.105,JPN,Asia,Japan,1677512,4700,5711.143,17168,63,58.429,13308.222,45.308,136.199,0.5,0.464
AUS,Oceania,Australia,2021-09-19,0.194,0.836,0.325,45.253,1983.693,136.524,58.166,26.942,425.557,3396,87128,1500,1686.429,1167,5,9.857,3378.597,65.395,45.253,0.194,0.382,GBR,Europe,United Kingdom,7441034,29026,29098.429,135302,57,143.714,109094.691,425.557,426.619,1983.693,0.836,2.107,JPN,Asia,Japan,1680908,3396,5165.857,17209,41,58.429,13335.164,40.982,136.524,0.325,0.464
