iso_code,continent,location,date,new_cases_per_million,new_cases_per_million_j,new_cases_per_million_uk,new_cases_j,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,iso_code_uk,continent_uk,location_uk,total_cases_uk,new_cases_uk,new_cases_smoothed_uk,total_deaths_uk,new_deaths_uk,new_deaths_smoothed_uk,total_cases_per_million_uk,new_cases_per_million_uk,new_cases_smoothed_per_million_uk,total_deaths_per_million_uk,new_deaths_per_million_uk,new_deaths_smoothed_per_million_uk,iso_code_j,continent_j,location_j,total_cases_j,new_cases_j,new_cases_smoothed_j,total_deaths_j,new_deaths_j,new_deaths_smoothed_j,total_cases_per_million_j,new_cases_smoothed_per_million_j,total_deaths_per_million_j,new_deaths_per_million_j,new_deaths_smoothed_per_million_j
AUS,Oceania,Australia,2022-01-28,2558.533,648.231,1303.882,81710,2523265,65980,56225.286,3632,155,84.143,97845.656,2180.27,140.84,6.01,3.263,GBR,Europe,United Kingdom,16374516,88934,89643.286,155446,277,261.714,240070.501,1303.882,1314.281,2279.029,4.061,3.837,JPN,Asia,Japan,2514804,81710,63333.286,18692,44,30.857,19950.719,502.443,148.289,0.349,0.245
AUS,Oceania,Australia,2022-01-29,1832.542,672.705,1063.775,84795,2570523,47258,53379,3718,86,85.286,99678.198,2069.899,144.174,3.335,3.307,GBR,Europe,United Kingdom,16447073,72557,89189.286,155742,296,261.571,241134.275,1063.775,1307.624,2283.369,4.34,3.835,JPN,Asia,Japan,2599599,84795,67673.857,18734,42,34.429,20623.424,536.878,148.623,0.333,0.273
AUS,Oceania,Australia,2022-01-30,1423.867,618.822,921.018,78003,2607242,36719,54019.714,3760,42,87.429,101102.065,2094.744,145.803,1.629,3.39,GBR,Europe,United Kingdom,16509893,62820,87431,155828,86,262.857,242055.294,921.018,1281.846,2284.63,1.261,3.854,JPN,Asia,Japan,2677602,78003,71697.571,18764,30,36.714,21242.246,568.799,148.861,0.238,0.291
AUS,Oceania,Australia,2022-02-02,939.499,751.848,1280.424,94771,2644760,24228,40079.143,3987,82,85.286,102556.916,1554.165,154.605,3.18,3.307,GBR,Europe,United Kingdom,17557729,87334,74440.429,157540,535,227.286,257417.855,1280.424,1091.388,2309.73,7.844,3.332,JPN,Asia,Japan,2914824,94771,80066.571,18964,82,51.857,23124.201,635.193,150.447,0.651,0.411
AUS,Oceania,Australia,2022-02-03,1247.818,827.801,1365.517,104345,2676939,32179,35215.714,4073,86,85.143,103804.734,1365.574,157.94,3.335,3.302,GBR,Europe,United Kingdom,17650867,93138,73943.143,157863,323,224.714,258783.373,1365.517,1084.097,2314.465,4.736,3.295,JPN,Asia,Japan,3019169,104345,83725,19054,90,58,23952.003,664.216,151.161,0.714,0.46
AUS,Oceania,Australia,2022-02-04,1060.019,778.869,1209.405,98177,2704275,27336,29695.143,4154,81,74.571,104864.753,1151.5,161.081,3.141,2.892,GBR,Europe,United Kingdom,17733357,82490,73022.571,158118,255,221.571,259992.777,1209.405,1070.601,2318.204,3.739,3.249,JPN,Asia,Japan,3117346,98177,86077.429,19157,103,66.429,24730.871,682.879,151.978,0.817,0.527
AUS,Oceania,Australia,2022-02-05,891.299,811.379,886.814,102275,2727260,22985,26227.571,4200,46,68.857,105756.051,1017.037,162.865,1.784,2.67,GBR,Europe,United Kingdom,17793844,60487,71298.286,158378,260,216.429,260879.591,886.814,1045.32,2322.016,3.812,3.173,JPN,Asia,Japan,3219621,102275,88574.571,19273,116,77,25542.25,702.69,152.899,0.92,0.611
AUS,Oceania,Australia,2022-02-06,979.013,712.554,786.164,89818,2752507,25247,24588.714,4248,48,69.714,106735.064,953.486,164.726,1.861,2.703,GBR,Europe,United Kingdom,17847466,53622,69984.286,158453,75,214.857,261665.755,786.164,1026.056,2323.115,1.1,3.15,JPN,Asia,Japan,3309439,89818,90262.429,19341,68,82.429,26254.804,716.08,153.438,0.539,0.654
AUS,Oceania,Australia,2022-02-07,1061.454,538.981,932.85,67939,2779880,27373,28499.143,4302,54,66.714,107796.518,1105.123,166.82,2.094,2.587,GBR,Europe,United Kingdom,17911093,63627,79073.857,158498,45,213.286,262598.605,932.85,1159.32,2323.775,0.66,3.127,JPN,Asia,Japan,3377378,67939,91274,19454,113,91.714,26793.786,724.105,154.335,0.896,0.728
AUS,Oceania,Australia,2022-02-08,1221.876,801.931,975.089,101084,2811390,31510,27265.429,4373,71,66.857,109018.394,1057.282,169.574,2.753,2.593,GBR,Europe,United Kingdom,17977601,66508,72458,158812,314,258.143,263573.694,975.089,1062.323,2328.379,4.604,3.785,JPN,Asia,Japan,3478462,101084,94058.429,19613,159,104.429,27595.716,746.195,155.596,1.261,0.828
AUS,Oceania,Australia,2022-02-09,445.281,775.87,993.782,97799,2822873,11483,25444.714,4422,49,62.143,109463.675,986.68,171.474,1.9,2.41,GBR,Europe,United Kingdom,18045384,67783,69665,159088,276,221.143,264567.476,993.782,1021.374,2332.425,4.046,3.242,JPN,Asia,Japan,3576261,97799,94491,19775,162,115.857,28371.586,749.626,156.881,1.285,0.919
AUS,Oceania,Australia,2022-02-10,1211.794,790.189,2381.951,99604,2854123,31250,25312,4479,57,58,110675.469,981.534,173.684,2.21,2.249,GBR,Europe,United Kingdom,18207850,162466,79569,159295,207,204.571,266949.427,2381.951,1166.579,2335.46,3.035,2.999,JPN,Asia,Japan,3675865,99604,93813.714,19939,164,126.429,29161.775,744.253,158.182,1.301,1.003
AUS,Oceania,Australia,2022-02-11,874.973,779.836,860.482,98299,2876687,22564,24630.286,4543,64,55.571,111550.442,955.098,176.166,2.482,2.155,GBR,Europe,United Kingdom,18266541,58691,76169.143,159488,193,195.714,267809.909,860.482,1116.733,2338.29,2.83,2.869,JPN,Asia,Japan,3774164,98299,93831.143,20089,150,133.143,29941.612,744.392,159.372,1.19,1.056
AUS,Oceania,Australia,2022-02-12,992.973,542.535,672.54,68387,2902294,25607,25004.857,4593,50,56.143,112543.415,969.623,178.105,1.939,2.177,GBR,Europe,United Kingdom,18312413,45872,74081.286,159655,167,182.429,268482.449,672.54,1086.123,2340.738,2.448,2.675,JPN,Asia,Japan,3842551,68387,88990,20234,145,137.286,30484.147,705.985,160.523,1.15,1.089
AUS,Oceania,Australia,2022-02-13,476.535,613.88,603.793,77380,2914583,12289,23153.714,4604,11,50.857,113019.95,897.841,178.531,0.427,1.972,GBR,Europe,United Kingdom,18353596,41183,72304.286,159707,52,179.143,269086.242,603.793,1060.07,2341.501,0.762,2.626,JPN,Asia,Japan,3919931,77380,87213.143,20371,137,147.143,31098.027,691.889,161.609,1.087,1.167
AUS,Oceania,Australia,2022-02-14,1198.726,476.419,606.96,60053,2945496,30913,23659.429,4664,60,51.714,114218.676,917.451,180.858,2.327,2.005,GBR,Europe,United Kingdom,18394995,41399,69128.857,159742,35,177.714,269693.202,606.96,1013.514,2342.014,0.513,2.606,JPN,Asia,Japan,3979984,60053,86086.571,20520,149,152.286,31574.446,682.951,162.792,1.182,1.208
AUS,Oceania,Australia,2022-02-15,945.936,667.651,677.114,84158,2969890,24394,22642.857,4726,62,50.429,115164.612,878.031,183.262,2.404,1.955,GBR,Europe,United Kingdom,18441179,46184,66225.429,159978,236,166.571,270370.317,677.114,970.946,2345.474,3.46,2.442,JPN,Asia,Japan,4064142,84158,83668.571,20756,236,163.286,32242.097,663.769,164.664,1.872,1.295
AUS,Oceania,Australia,2022-02-17,881.372,754.577,758.352,95115,2990045,22729,19785.143,4833,36,50.571,115946.17,767.216,187.411,1.396,1.961,GBR,Europe,United Kingdom,18546995,51725,48449.286,160360,183,152.143,271921.709,758.352,710.326,2351.074,2.683,2.231,JPN,Asia,Japan,4250142,95115,82039.571,21257,271,188.286,33717.693,650.845,168.638,2.15,1.494
AUS,Oceania,Australia,2022-02-18,900.295,695.259,696.13,87638,3013262,23217,19878.429,4878,45,47.857,116846.465,770.834,189.156,1.745,1.856,GBR,Europe,United Kingdom,18594476,47481,46847.857,160518,158,147.143,272617.839,696.13,686.847,2353.391,2.316,2.157,JPN,Asia,Japan,4337780,87638,80516.571,21467,210,196.857,34412.952,638.763,170.304,1.666,1.562
AUS,Oceania,Australia,2022-02-19,673.796,646.358,574.984,81474,3030638,17376,18702.571,4912,34,45.571,117520.261,725.237,190.475,1.318,1.767,GBR,Europe,United Kingdom,18633694,39218,45897.286,160646,128,141.571,273192.823,574.984,672.911,2355.268,1.877,2.076,JPN,Asia,Japan,4419254,81474,82386.143,21685,218,207.286,35059.311,653.595,172.034,1.729,1.644
AUS,Oceania,Australia,2022-02-20,706.485,567.184,454.645,71494,3048857,18219,19549.714,4929,17,46.429,118226.747,758.087,191.134,0.659,1.8,GBR,Europe,United Kingdom,18664704,31010,44444,160720,74,144.714,273647.467,454.645,651.604,2356.352,1.085,2.122,JPN,Asia,Japan,4490748,71494,81545.286,21844,159,210.429,35626.495,646.924,173.295,1.261,1.669
AUS,Oceania,Australia,2022-02-21,975.756,411.81,564.809,51909,3074020,25163,18728.286,4966,37,43.143,119202.502,726.234,192.569,1.435,1.673,GBR,Europe,United Kingdom,18703228,38524,44033.286,160750,30,144,274212.276,564.809,645.582,2356.792,0.44,2.111,JPN,Asia,Japan,4542657,51909,80381.857,22017,173,213.857,36038.305,637.694,174.668,1.372,1.697
AUS,Oceania,Australia,2022-02-22,978.315,550.945,606.286,69447,3099249,25229,18847.571,5025,59,42.714,120180.817,730.86,194.856,2.288,1.656,GBR,Europe,United Kingdom,18744581,41353,43343.143,160955,205,139.571,274818.562,606.286,635.464,2359.798,3.006,2.046,JPN,Asia,Japan,4612104,69447,78280.286,22339,322,226.143,36589.249,621.022,177.222,2.555,1.794
AUS,Oceania,Australia,2022-02-23,963.696,637.061,584.074,80302,3124101,24852,22397.857,5062,37,37.857,121144.513,868.531,196.291,1.435,1.468,GBR,Europe,United Kingdom,18784419,39838,41307,161120,165,134.714,275402.636,584.074,605.611,2362.217,2.419,1.975,JPN,Asia,Japan,4692406,80302,76768.429,22585,246,228.429,37226.31,609.028,179.174,1.952,1.812
AUS,Oceania,Australia,2022-02-24,1034.193,485.138,566.92,61152,3150771,26670,22960.857,5095,33,37.429,122178.707,890.362,197.571,1.28,1.451,GBR,Europe,United Kingdom,18823087,38668,39441.714,161246,126,126.571,275969.556,566.92,578.264,2364.064,1.847,1.856,JPN,Asia,Japan,4753558,61152,71916.571,22791,206,219.143,37711.448,570.536,180.808,1.634,1.739
AUS,Oceania,Australia,2022-02-25,767.909,520.37,467.473,65593,3170574,19803,22473.143,5131,36,36.143,122946.616,871.45,198.967,1.396,1.402,GBR,Europe,United Kingdom,18854972,31885,37213.714,161367,121,121.286,276437.03,467.473,545.599,2365.838,1.774,1.778,JPN,Asia,Japan,4819151,65593,68767.286,23069,278,228.857,38231.817,545.552,183.014,2.205,1.816
AUS,Oceania,Australia,2022-02-28,985.644,404.726,1203.877,51016,3235017,25418,22999.571,5210,39,34.857,125445.547,891.864,202.03,1.512,1.352,GBR,Europe,United Kingdom,18937085,82113,33408.143,161504,137,107.714,277640.907,1203.877,489.804,2367.847,2.009,1.579,JPN,Asia,Japan,5005881,51016,66174.857,23667,198,235.714,39713.204,524.986,187.758,1.571,1.87
AUS,Oceania,Australia,2022-03-01,843.602,518.585,1458.572,65368,3256772,21755,22503.286,5269,59,34.857,126289.15,872.619,204.318,2.288,1.352,GBR,Europe,United Kingdom,19036570,99485,41712.714,161773,269,116.857,279099.479,1458.572,611.56,2371.791,3.944,1.713,JPN,Asia,Japan,5071249,65368,65592.143,23905,238,223.714,40231.789,520.363,189.646,1.888,1.775
AUS,Oceania,Australia,2022-03-02,1551.561,575.712,660.283,72569,3296784,40012,24669,5316,47,36.286,127840.711,956.6,206.141,1.823,1.407,GBR,Europe,United Kingdom,19081606,45036,42455.286,161848,75,104,279759.762,660.283,622.447,2372.89,1.1,1.525,JPN,Asia,Japan,5143818,72569,64487.429,24140,235,222.143,40807.501,511.599,191.51,1.864,1.762
AUS,Oceania,Australia,2022-03-03,975.601,557.458,669.769,70268,3321943,25159,24453.143,5354,38,37,128816.312,948.229,207.614,1.474,1.435,GBR,Europe,United Kingdom,19127289,45683,43457.429,162042,194,113.714,280429.531,669.769,637.139,2375.735,2.844,1.667,JPN,Asia,Japan,5214086,70268,65789.714,24398,258,229.571,41364.959,521.93,193.557,2.047,1.821
AUS,Oceania,Australia,2022-03-04,880.867,504.313,656.911,63569,3344659,22716,24869.286,5402,48,38.714,129697.179,964.366,209.476,1.861,1.501,GBR,Europe,United Kingdom,19172095,44806,45303.286,162152,110,112.143,281086.442,656.911,664.202,2377.347,1.613,1.644,JPN,Asia,Japan,5277655,63569,65500.571,24632,234,223.286,41869.271,519.636,195.413,1.856,1.771
AUS,Oceania,Australia,2022-03-07,1743.509,293.548,1853.707,37002,3429179,44962,27737.429,5464,39,36.286,132974.645,1075.585,211.88,1.512,1.407,GBR,Europe,United Kingdom,19298531,126436,51635.143,162292,140,112.571,282940.149,1853.707,757.035,2379.4,2.053,1.65,JPN,Asia,Japan,5432145,37002,60894.857,25068,120,200.143,43094.889,483.098,198.872,0.952,1.588
AUS,Oceania,Australia,2022-03-08,1190.117,427.907,914.963,53938,3459870,30691,29014,5495,31,32.286,134164.762,1125.087,213.082,1.202,1.252,GBR,Europe,United Kingdom,19360938,62407,46338.286,162505,213,104.571,283855.112,914.963,679.376,2382.523,3.123,1.533,JPN,Asia,Japan,5486083,53938,59262,25317,249,201.714,43522.795,470.144,200.848,1.975,1.6
AUS,Oceania,Australia,2022-03-09,1408.977,505.13,1002.505,63672,3496205,36335,28488.714,5520,25,29.143,135573.739,1104.718,214.051,0.969,1.13,GBR,Europe,United Kingdom,19429316,68378,49672.857,162628,123,111.429,284857.618,1002.505,728.265,2384.326,1.803,1.634,JPN,Asia,Japan,5549755,63672,57991,25530,213,198.571,44027.925,460.061,202.537,1.69,1.575
AUS,Oceania,Australia,2022-03-10,1228.817,484.432,1237.422,61063,3527894,31689,29421.571,5550,30,28,136802.556,1140.892,215.215,1.163,1.086,GBR,Europe,United Kingdom,19513717,84401,55204,162770,142,104,286095.04,1237.422,809.358,2386.408,2.082,1.525,JPN,Asia,Japan,5610818,61063,56676,25718,188,188.571,44512.357,449.628,204.029,1.491,1.496
AUS,Oceania,Australia,2022-03-11,1360.195,442.774,1068.188,55812,3562971,35077,31187.429,5571,21,24.143,138162.751,1209.367,216.029,0.814,0.936,GBR,Europe,United Kingdom,19586575,72858,59211.429,162884,114,104.571,287163.228,1068.188,868.112,2388.079,1.671,1.533,JPN,Asia,Japan,5666630,55812,55567.857,25927,209,185,44955.131,440.837,205.687,1.658,1.468
AUS,Oceania,Australia,2022-03-14,1116.905,256.714,2504.343,32359,3651709,28803,31790,5615,25,21.571,141603.78,1232.734,217.735,0.969,0.836,GBR,Europe,United Kingdom,19757389,170814,65551.143,163020,136,104,289667.57,2504.343,961.06,2390.073,1.994,1.525,JPN,Asia,Japan,5805074,32359,53275.571,26274,116,172.286,46053.45,422.652,208.44,0.92,1.367
